6.458905220031738281e+00,6.493343353271484375e+00,6.478087425231933594e+00,6.497158050537109375e+00,-2.791765928268432617e-01,5.372924208641052246e-01,6.486078262329101562e+00
6.497970104217529297e+00,6.521726131439208984e+00,6.529007911682128906e+00,6.536096096038818359e+00,-3.205798566341400146e-01,4.455241262912750244e-01,6.525699138641357422e+00
6.536911010742187500e+00,6.530572891235351562e+00,6.532097339630126953e+00,6.520693302154541016e+00,-4.059768915176391602e-01,2.475679218769073486e-01,6.531675815582275391e+00
6.522369861602783203e+00,6.527992725372314453e+00,6.518008232116699219e+00,6.501717090606689453e+00,-6.008008718490600586e-01,-2.053088247776031494e-01,6.523357391357421875e+00
6.502529621124267578e+00,6.502312660217285156e+00,6.508985519409179688e+00,6.477072715759277344e+00,-6.857531070709228516e-01,-4.031425416469573975e-01,6.505980968475341797e+00
6.477883338928222656e+00,6.562887668609619141e+00,6.502929687500000000e+00,6.554825782775878906e+00,-5.202763080596923828e-01,-1.719529740512371063e-02,6.533339500427246094e+00
6.555642604827880859e+00,6.550846576690673828e+00,6.502806186676025391e+00,6.532399177551269531e+00,-5.171984434127807617e-01,-1.128725148737430573e-02,6.527239322662353516e+00
6.526682853698730469e+00,6.518531799316406250e+00,6.538648128509521484e+00,6.538683414459228516e+00,-7.654343247413635254e-01,-5.868548750877380371e-01,6.528903007507324219e+00
6.541100978851318359e+00,6.521603584289550781e+00,6.539884090423583984e+00,6.531660079956054688e+00,-7.454370856285095215e-01,-5.405685305595397949e-01,6.531059741973876953e+00
6.532474994659423828e+00,6.532292842864990234e+00,6.552243232727050781e+00,6.553470134735107422e+00,-7.079186439514160156e-01,-4.529800415039062500e-01,6.542582511901855469e+00
6.554286956787109375e+00,6.546545982360839844e+00,6.570782184600830078e+00,6.555195331573486328e+00,-6.642504334449768066e-01,-3.507096767425537109e-01,6.558972835540771484e+00
6.555519104003906250e+00,6.563133239746093750e+00,6.584006309509277344e+00,6.581687927246093750e+00,-4.691326320171356201e-01,1.051650568842887878e-01,6.573884487152099609e+00
6.582507133483886719e+00,6.612526893615722656e+00,6.611690998077392578e+00,6.635535717010498047e+00,-2.379712164402008057e-01,6.497410535812377930e-01,6.612457275390625000e+00
6.636359214782714844e+00,6.606383323669433594e+00,6.615398883819580078e+00,6.618284702301025391e+00,-5.000244379043579102e-01,3.560277819633483887e-02,6.611225128173828125e+00
6.619229793548583984e+00,6.617933273315429688e+00,6.618612289428710938e+00,6.648843765258789062e+00,-4.429595172405242920e-01,1.699206978082656860e-01,6.618619441986083984e+00
6.649668216705322266e+00,6.689934730529785156e+00,6.675835609436035156e+00,6.667696475982666016e+00,-2.520023584365844727e-01,6.252455115318298340e-01,6.683256626129150391e+00
6.668522834777832031e+00,6.643858909606933594e+00,6.662611007690429688e+00,6.630730152130126953e+00,-5.281313061714172363e-01,-2.739806286990642548e-02,6.653556823730468750e+00
6.631553173065185547e+00,6.621742248535156250e+00,6.649633884429931641e+00,6.650075912475585938e+00,-6.493680477142333984e-01,-3.126851618289947510e-01,6.635995864868164062e+00
6.650900363922119141e+00,6.624691009521484375e+00,6.652847290039062500e+00,6.651924133300781250e+00,-6.897453665733337402e-01,-4.068063795566558838e-01,6.639076709747314453e+00
6.651516914367675781e+00,6.621250629425048828e+00,6.666071891784667969e+00,6.643422126770019531e+00,-7.053662538528442383e-01,-4.434254467487335205e-01,6.643944263458251953e+00
6.634510517120361328e+00,6.618547439575195312e+00,6.616263866424560547e+00,6.589943885803222656e+00,-5.339483022689819336e-01,-4.351890832185745239e-02,6.617756843566894531e+00
6.591502666473388672e+00,6.587953090667724609e+00,6.614286422729492188e+00,6.598938941955566406e+00,-6.085920333862304688e-01,-2.187988758087158203e-01,6.601427555084228516e+00
6.599759578704833984e+00,6.578000545501708984e+00,6.564602375030517578e+00,6.568503379821777344e+00,-3.893364965915679932e-01,2.893365621566772461e-01,6.571666240692138672e+00
6.569197654724121094e+00,6.538067817687988281e+00,6.532344818115234375e+00,6.515271663665771484e+00,-1.174643710255622864e-01,9.169924855232238770e-01,6.535557746887207031e+00
6.518179893493652344e+00,6.523937702178955078e+00,6.546928405761718750e+00,6.533754825592041016e+00,-5.377094149589538574e-01,-5.801912397146224976e-02,6.535742759704589844e+00
6.534569740295410156e+00,6.541262626647949219e+00,6.552243232727050781e+00,6.556674003601074219e+00,-5.066702961921691895e-01,1.530082803219556808e-02,6.547080516815185547e+00
6.557983875274658203e+00,6.526763916015625000e+00,6.539884090423583984e+00,6.524759292602539062e+00,-4.499495029449462891e-01,1.450017392635345459e-01,6.533647537231445312e+00
6.534816265106201172e+00,6.506490230560302734e+00,6.539884090423583984e+00,6.519461154937744141e+00,-6.248711943626403809e-01,-2.611830234527587891e-01,6.523480892181396484e+00
6.520274639129638672e+00,6.526395320892333984e+00,6.547422885894775391e+00,6.538806915283203125e+00,-7.381248474121093750e-01,-5.233397483825683594e-01,6.537221431732177734e+00
6.544428348541259766e+00,6.521480560302734375e+00,6.554838657379150391e+00,6.548541069030761719e+00,-7.986438870429992676e-01,-6.638981103897094727e-01,6.538454055786132812e+00
6.549357414245605469e+00,6.545808792114257812e+00,6.567939281463623047e+00,6.574417591094970703e+00,-8.032466173171997070e-01,-6.743146777153015137e-01,6.557186126708984375e+00
6.568458557128906250e+00,6.543965816497802734e+00,6.584871292114257812e+00,6.564313888549804688e+00,-8.301473259925842285e-01,-7.368466854095458984e-01,6.564703464508056641e+00
6.558476924896240234e+00,6.533767700195312500e+00,6.571770668029785156e+00,6.556920528411865234e+00,-8.244976997375488281e-01,-7.238074541091918945e-01,6.553057670593261719e+00
6.551822185516357422e+00,6.540402412414550781e+00,6.553231716156005859e+00,6.530057907104492188e+00,-7.458140850067138672e-01,-5.410603284835815430e-01,6.547142028808593750e+00
6.523602008819580078e+00,6.505876064300537109e+00,6.490447044372558594e+00,6.464011192321777344e+00,-1.754055768251419067e-01,7.764098048210144043e-01,6.498525142669677734e+00
6.464943885803222656e+00,6.438543319702148438e+00,6.447560310363769531e+00,6.462285995483398438e+00,2.784344255924224854e-01,1.814987659454345703e+00,6.443377017974853516e+00
6.463465213775634766e+00,6.471349716186523438e+00,6.467211723327636719e+00,6.468324184417724609e+00,-1.502483934164047241e-01,8.316946625709533691e-01,6.469626426696777344e+00
6.469133853912353516e+00,6.456974029541015625e+00,6.468200206756591797e+00,6.469309806823730469e+00,-3.794516026973724365e-01,3.021603226661682129e-01,6.462910175323486328e+00
6.470119476318359375e+00,6.454024791717529297e+00,6.428650856018066406e+00,6.403386116027832031e+00,4.300732016563415527e-01,2.157736063003540039e+00,6.441713333129882812e+00
6.404190540313720703e+00,6.377600193023681641e+00,6.317417621612548828e+00,6.286079406738281250e+00,2.084190130233764648e+00,5.922865390777587891e+00,6.347930431365966797e+00
6.286873817443847656e+00,6.329926490783691406e+00,6.311237812042236328e+00,6.317377567291259766e+00,3.854446709156036377e-01,2.028580904006958008e+00,6.320941448211669922e+00
6.318421363830566406e+00,6.293925762176513672e+00,6.292822837829589844e+00,6.299757003784179688e+00,7.301539182662963867e-01,2.804032325744628906e+00,6.293706417083740234e+00
6.300675868988037109e+00,6.271563529968261719e+00,6.244497776031494141e+00,6.239624977111816406e+00,1.208844661712646484e+00,3.873636007308959961e+00,6.258399009704589844e+00
6.240415573120117188e+00,6.305352687835693359e+00,6.243262290954589844e+00,6.333026885986328125e+00,3.777228295803070068e-01,1.997077584266662598e+00,6.274727821350097656e+00
6.331360340118408203e+00,6.325380325317382812e+00,6.308765888214111328e+00,6.331794738769531250e+00,-1.723446100950241089e-01,7.587658166885375977e-01,6.317429065704345703e+00
6.332592964172363281e+00,6.325257301330566406e+00,6.310372829437255859e+00,6.335368156433105469e+00,-4.086415171623229980e-01,2.199667692184448242e-01,6.318168640136718750e+00
6.336412906646728516e+00,6.325380325317382812e+00,6.332619190216064453e+00,6.303206920623779297e+00,-4.583473503589630127e-01,1.090565025806427002e-01,6.329321384429931641e+00
6.304003238677978516e+00,6.273283481597900391e+00,6.277249813079833984e+00,6.256136417388916016e+00,-8.735621720552444458e-02,9.449569582939147949e-01,6.275590419769287109e+00
6.256928443908691406e+00,6.327469348907470703e+00,6.275025367736816406e+00,6.343993663787841797e+00,-2.052932977676391602e-02,1.100963950157165527e+00,6.301654815673828125e+00
6.344053268432617188e+00,6.327469348907470703e+00,6.245857715606689453e+00,6.236174583435058594e+00,1.689006537199020386e-01,1.525771379470825195e+00,6.287113189697265625e+00
6.236964702606201172e+00,6.345899581909179688e+00,6.250677585601806641e+00,6.351633071899414062e+00,1.599943190813064575e-01,1.514949560165405273e+00,6.298758983612060547e+00
6.355390548706054688e+00,6.385218143463134766e+00,6.365742206573486328e+00,6.415338993072509766e+00,-3.256737589836120605e-01,4.168953001499176025e-01,6.375843524932861328e+00
6.416143894195556641e+00,6.391361236572265625e+00,6.391943931579589844e+00,6.378002643585205078e+00,-4.994250535964965820e-01,2.056105621159076691e-02,6.391987323760986328e+00
